,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,username,email,name,gender,age
3948,GRZ,2025-11-27,2026-02-25,90,Thursday,367029,GBP,27145,499997,291659,0.05429032574195445,10.7444833302634,0.5833214999289996,20-25,F,gonzalezpatricia,susangarrett@example.com,Timothy Gardner,M,23
3949,BYU,2025-03-16,2026-12-21,645,Sunday,316264,USD,57160,500001,120232,0.11431977136045728,2.1034289713086074,0.24046351907296185,35-45,F,marywilson,dunnemily@example.com,Jamie Morgan,M,20
3950,BYU,2024-10-20,2025-05-19,211,Sunday,565748,USD,66290,500001,219918,0.13257973484053032,3.3175139538391916,0.43983512032975935,35-60,B,marywilson,dunnemily@example.com,Jamie Morgan,M,20
3951,GRZ,2024-12-08,2025-07-24,228,Sunday,983525,USD,38349,500003,275020,0.07669753981476111,7.171503820177841,0.5500366997798013,40-65,M,marywilson,dunnemily@example.com,Jamie Morgan,M,20
3952,GRZ,2026-04-07,2027-10-19,560,Tuesday,889833,USD,68854,499998,416121,0.13770855083420333,6.043526882969762,0.832245328981316,25-35,B,marywilson,dunnemily@example.com,Jamie Morgan,M,20
3953,KTR,2024-12-12,2026-05-17,521,Thursday,9955,GBP,19979,499998,4615,0.03995815983263933,0.23099254216927775,0.00923003692014768,40-45,B,marywilson,dunnemily@example.com,Jamie Morgan,M,20
3954,GRZ,2025-03-10,2026-04-03,389,Monday,676470,USD,30557,500003,297962,0.06111363331820009,9.751022678927905,0.5959204244774531,35-60,F,marywilson,dunnemily@example.com,Jamie Morgan,M,20
3955,KTR,2026-04-11,2027-01-22,286,Saturday,818151,GBP,59977,500001,446796,0.11995376009247982,7.449455624656118,0.8935902128195744,20-30,B,marywilson,dunnemily@example.com,Jamie Morgan,M,20
3956,BYU,2025-08-27,2026-05-15,261,Wednesday,148554,USD,26937,500001,38991,0.0538738922522155,1.447488584474886,0.07798184403631193,45-70,M,dodsonmichelle,ddavis@example.org,Donna Hudson,F,83
3957,AKX,2025-12-01,2027-10-14,682,Monday,520520,GBP,50806,500001,150867,0.10161179677640644,2.969472109593355,0.3017333965332069,30-45,F,dodsonmichelle,ddavis@example.org,Donna Hudson,F,83
3958,BYU,2024-11-03,2025-06-29,238,Sunday,276069,GBP,35765,500000,242753,0.07153,6.787445826925765,0.485506,35-45,M,dodsonmichelle,ddavis@example.org,Donna Hudson,F,83
3959,KTR,2024-10-22,2025-06-10,231,Tuesday,696178,EUR,64794,500001,442419,0.12958774082451835,6.828085933882767,0.8848362303275393,40-50,F,dodsonmichelle,ddavis@example.org,Donna Hudson,F,83
3960,AKX,2024-07-21,2026-01-06,534,Sunday,558051,GBP,13122,500003,489916,0.026243842536944777,37.33546715439719,0.9798261210432737,25-30,M,dodsonmichelle,ddavis@example.org,Donna Hudson,F,83
3961,AKX,2025-05-06,2026-08-01,452,Tuesday,510367,GBP,73877,499999,271398,0.147754295508591,3.673646737144172,0.5427970855941712,30-40,M,dodsonmichelle,ddavis@example.org,Donna Hudson,F,83
3962,GRZ,2024-11-29,2026-10-15,685,Friday,358299,GBP,78699,500001,186012,0.1573976852046296,2.3635878473678194,0.3720232559534881,40-65,F,dodsonmichelle,ddavis@example.org,Donna Hudson,F,83
3963,KTR,2025-03-24,2025-03-31,7,Monday,349135,USD,57084,499996,62053,0.11416891335130681,1.0870471585733306,0.12410699285594284,45-60,M,ahuffman,michael87@example.org,Kevin Owens,M,25
3964,GRZ,2025-10-28,2027-03-13,501,Tuesday,828506,USD,49987,500002,213292,0.09997360010559958,4.26694940684578,0.42658229367082534,40-55,B,ahuffman,michael87@example.org,Kevin Owens,M,25
3965,KTR,2025-10-04,2025-11-15,42,Saturday,988015,GBP,21940,500000,31910,0.04388,1.4544211485870555,0.06382,25-40,F,ahuffman,michael87@example.org,Kevin Owens,M,25
3966,GRZ,2025-06-13,2027-05-06,692,Friday,207419,USD,38235,500004,66858,0.07646938824489403,1.7486072969792075,0.13371493028055775,30-40,F,ahuffman,michael87@example.org,Kevin Owens,M,25
3967,BYU,2024-10-03,2024-12-23,81,Thursday,513870,EUR,59568,499999,31451,0.11913623827247655,0.527984824066613,0.06290212580425161,30-35,B,ahuffman,michael87@example.org,Kevin Owens,M,25
3968,BYU,2025-08-22,2027-01-15,511,Friday,652394,GBP,51801,500001,322318,0.1036017927964144,6.222235091986641,0.6446347107305785,30-40,F,ahuffman,michael87@example.org,Kevin Owens,M,25
3969,AKX,2026-01-27,2027-10-13,624,Tuesday,480292,USD,20233,499999,115461,0.04046608093216186,5.706568477240152,0.23092246184492368,25-40,M,owensdylan,timothy79@example.com,Mrs. Kelli Lawrence,F,41
3970,AKX,2025-01-07,2026-03-10,427,Tuesday,789979,GBP,54311,500003,645767,0.10862134827191036,11.890169578906667,1.291526250842495,45-65,B,owensdylan,timothy79@example.com,Mrs. Kelli Lawrence,F,41
3971,KTR,2024-09-20,2025-12-19,455,Friday,771635,USD,80431,500000,293254,0.160862,3.6460320025860677,0.586508,45-60,F,ashleymorton,russoisaac@example.com,Ronald Lopez,M,44
3972,AKX,2024-08-16,2026-07-05,688,Friday,845485,GBP,10859,499995,192775,0.02171821718217182,17.75255548393038,0.38555385553855537,35-60,F,ashleymorton,russoisaac@example.com,Ronald Lopez,M,44
3973,BYU,2026-04-19,2026-08-16,119,Sunday,616523,GBP,44843,500003,276078,0.08968546188722867,6.156546172200789,0.5521526870838775,30-50,F,ashleymorton,russoisaac@example.com,Ronald Lopez,M,44
3974,KTR,2026-01-01,2027-08-11,587,Thursday,234535,USD,39674,499998,169457,0.07934831739326957,4.271235569894642,0.33891535566142267,25-45,B,ashleymorton,russoisaac@example.com,Ronald Lopez,M,44
3975,GRZ,2024-12-18,2026-09-29,650,Wednesday,616437,GBP,28228,500000,151994,0.056456,5.384511832223325,0.303988,35-60,M,ashleymorton,russoisaac@example.com,Ronald Lopez,M,44
3976,GRZ,2026-04-16,2028-01-04,628,Thursday,602047,USD,90160,500000,412991,0.18032,4.580645519077196,0.825982,25-50,M,ashleymorton,russoisaac@example.com,Ronald Lopez,M,44
3977,GRZ,2024-10-06,2026-08-15,678,Sunday,669483,EUR,52673,500000,56474,0.105346,1.0721622083420348,0.112948,30-40,B,ashleymorton,russoisaac@example.com,Ronald Lopez,M,44
3978,KTR,2025-11-21,2026-10-20,333,Friday,730889,GBP,15031,500001,609261,0.03006193987612025,40.533630496972926,1.218519562960874,25-35,B,ashleymorton,russoisaac@example.com,Ronald Lopez,M,44
3979,GRZ,2024-12-04,2025-06-26,204,Wednesday,508386,GBP,76644,499999,247258,0.15328830657661316,3.226058138928031,0.49451698903397806,40-65,M,sjones,jacksontara@example.org,Tracy Herrera,F,28
3980,GRZ,2026-05-05,2026-07-14,70,Tuesday,726542,EUR,39852,499998,217752,0.07970431881727527,5.464016862390846,0.4355057420229681,20-25,M,sjones,jacksontara@example.org,Tracy Herrera,F,28
3981,GRZ,2024-08-14,2025-04-23,252,Wednesday,131048,USD,53932,500000,69202,0.107864,1.2831343172884373,0.138404,30-50,M,sjones,jacksontara@example.org,Tracy Herrera,F,28
3982,AKX,2026-02-15,2027-06-11,481,Sunday,345475,GBP,15115,499999,290398,0.03023006046012092,19.212570294409527,0.5807971615943232,25-45,F,sjones,jacksontara@example.org,Tracy Herrera,F,28
3983,AKX,2024-09-09,2026-01-18,496,Monday,930319,GBP,19658,500002,457265,0.03931584273662905,23.261013327907214,0.9145263418946324,35-50,B,sjones,jacksontara@example.org,Tracy Herrera,F,28
3984,AKX,2025-07-17,2026-05-09,296,Thursday,252774,EUR,45296,500002,83004,0.09059163763344946,1.8324796891557753,0.16600733597065612,40-45,M,sjones,jacksontara@example.org,Tracy Herrera,F,28
3985,GRZ,2026-01-31,2027-08-01,547,Saturday,203256,EUR,41175,500001,182768,0.0823498353003294,4.438809957498482,0.36553526892946214,20-40,M,sjones,jacksontara@example.org,Tracy Herrera,F,28
3986,KTR,2025-09-11,2026-07-08,300,Thursday,167604,USD,52900,499999,119376,0.1058002116004232,2.2566351606805295,0.238752477504955,20-30,M,sjones,jacksontara@example.org,Tracy Herrera,F,28
3987,KTR,2024-07-15,2026-04-25,649,Monday,369737,EUR,27018,500003,193943,0.054035675785945286,7.178288548375157,0.3878836726979638,25-40,B,lynchdavid,juan62@example.org,Jessica Graham,F,76
3988,BYU,2024-11-14,2026-01-30,442,Thursday,317759,GBP,10261,499998,167909,0.020522082088328352,16.363804697397914,0.3358193432773731,40-65,F,lynchdavid,juan62@example.org,Jessica Graham,F,76
3989,AKX,2026-05-06,2028-02-14,649,Wednesday,586106,USD,31757,499997,125162,0.06351438108628651,3.9412413011304595,0.25032550195301173,20-45,M,lynchdavid,juan62@example.org,Jessica Graham,F,76
3990,AKX,2026-04-07,2026-09-09,155,Tuesday,449042,USD,36727,500002,362916,0.07345370618517526,9.881449614724861,0.7258290966836133,35-50,F,lynchdavid,juan62@example.org,Jessica Graham,F,76
3991,KTR,2024-12-13,2025-08-07,237,Friday,622411,USD,10615,499999,249573,0.02123004246008492,23.51135186057466,0.4991469982939966,40-60,F,amanda87,mccluredavid@example.net,Amy Johnston,F,26
3992,GRZ,2025-02-08,2026-04-20,436,Saturday,995274,GBP,41554,499997,583489,0.0831084986509919,14.041704769697262,1.1669850019100114,40-50,B,amanda87,mccluredavid@example.net,Amy Johnston,F,26
3993,BYU,2026-03-12,2026-09-11,183,Thursday,223204,GBP,66498,499999,138816,0.13299626599253198,2.0875214292159163,0.27763255526511055,25-45,M,amanda87,mccluredavid@example.net,Amy Johnston,F,26
3994,AKX,2025-09-23,2027-03-15,538,Tuesday,836116,GBP,74446,500000,115467,0.148892,1.5510168444241463,0.230934,45-65,M,amanda87,mccluredavid@example.net,Amy Johnston,F,26
3995,KTR,2025-01-23,2026-02-18,391,Thursday,785162,GBP,68642,500000,383552,0.137284,5.587715975641736,0.767104,25-35,B,sosaamanda,gjohnson@example.com,Amanda Rogers,F,28
3996,GRZ,2025-04-14,2026-08-21,494,Monday,810407,EUR,47222,499998,211394,0.09444437777751111,4.476599889881835,0.42278969115876464,35-55,B,sosaamanda,gjohnson@example.com,Amanda Rogers,F,28
3997,AKX,2025-05-01,2025-11-16,199,Thursday,146205,GBP,13426,499997,82433,0.026852161112966677,6.1398033666021155,0.1648669892019352,25-45,M,joseph84,contrerascraig@example.com,Shawn Smith,M,64
3998,GRZ,2025-01-29,2025-05-20,111,Wednesday,11984,USD,26905,500001,11200,0.05380989238021524,0.41627950195131014,0.0223999552000896,20-25,F,joseph84,contrerascraig@example.com,Shawn Smith,M,64
3999,BYU,2025-02-01,2026-04-01,424,Saturday,512671,USD,38138,500000,301292,0.076276,7.900047197021344,0.602584,20-30,M,joseph84,contrerascraig@example.com,Shawn Smith,M,64
4000,KTR,2024-11-06,2025-07-01,237,Wednesday,687619,GBP,31242,499998,526171,0.06248424993699975,16.841783496575122,1.0523462093848375,40-65,B,joseph84,contrerascraig@example.com,Shawn Smith,M,64
4001,BYU,2026-02-07,2027-02-27,385,Saturday,514639,EUR,35191,500000,1871,0.070382,0.05316700292688471,0.003742,35-60,B,joseph84,contrerascraig@example.com,Shawn Smith,M,64
4002,KTR,2025-10-21,2026-06-05,227,Tuesday,156206,USD,32716,500000,17899,0.065432,0.5471023352488079,0.035798,25-35,B,joseph84,contrerascraig@example.com,Shawn Smith,M,64
4003,AKX,2024-11-20,2025-04-17,148,Wednesday,609911,USD,15881,499998,532599,0.03176212704850819,33.53686795541842,1.0652022608090432,20-35,F,joseph84,contrerascraig@example.com,Shawn Smith,M,64
4004,GRZ,2024-09-21,2026-09-02,711,Saturday,359915,EUR,50723,499997,153493,0.10144660867965208,3.0261025570254128,0.3069878419270516,35-40,F,joseph84,contrerascraig@example.com,Shawn Smith,M,64
4005,AKX,2025-11-03,2027-02-12,466,Monday,928134,GBP,34354,499998,918360,0.06870827483309934,26.732258252314143,1.8367273469093877,35-55,M,gjoseph,haleycastaneda@example.com,Erica Melton,F,73
4006,BYU,2025-03-19,2025-12-30,286,Wednesday,404089,EUR,75374,500000,22141,0.150748,0.29374850744288483,0.044282,25-30,M,gjoseph,haleycastaneda@example.com,Erica Melton,F,73
4007,AKX,2025-07-17,2026-10-16,456,Thursday,120577,USD,27538,499998,15254,0.05507622030488122,0.5539254847846612,0.03050812203248813,35-50,B,gjoseph,haleycastaneda@example.com,Erica Melton,F,73
4008,KTR,2024-08-10,2026-06-04,663,Saturday,159804,GBP,88632,500000,119687,0.177264,1.350381352107591,0.239374,25-40,F,gjoseph,haleycastaneda@example.com,Erica Melton,F,73
4009,KTR,2025-08-18,2026-04-07,232,Monday,250567,USD,27296,500001,128934,0.05459189081621837,4.723549237983588,0.2578674842650315,45-50,M,briancooley,heather33@example.com,Cheryl Williams,F,37
4010,GRZ,2026-03-07,2027-11-05,608,Saturday,464700,USD,30905,499998,72895,0.061810247240988964,2.358679825270992,0.14579058316233265,40-55,M,briancooley,heather33@example.com,Cheryl Williams,F,37
4011,KTR,2025-06-13,2026-07-25,407,Friday,359939,GBP,78893,499998,259290,0.15778663114652458,3.286603374190359,0.5185820743282973,30-55,B,briancooley,heather33@example.com,Cheryl Williams,F,37
4012,AKX,2025-09-23,2027-03-13,536,Tuesday,224945,EUR,49456,500001,165656,0.09891180217639564,3.3495632481397606,0.33131133737732527,20-40,F,briancooley,heather33@example.com,Cheryl Williams,F,37
4013,BYU,2025-03-08,2026-12-07,639,Saturday,621448,GBP,69572,500001,395593,0.13914372171255657,5.6860949807393775,0.7911844176311648,40-60,B,briancooley,heather33@example.com,Cheryl Williams,F,37
4014,AKX,2026-02-01,2026-12-05,307,Sunday,844804,USD,45183,500004,796866,0.09036527707778337,17.63641192483899,1.593719250245998,25-50,F,briancooley,heather33@example.com,Cheryl Williams,F,37
4015,KTR,2026-01-10,2026-04-13,93,Saturday,979937,USD,31162,500000,759061,0.062324,24.35854566459149,1.518122,30-45,M,briancooley,heather33@example.com,Cheryl Williams,F,37
4016,AKX,2024-08-31,2025-04-22,234,Saturday,182753,EUR,24865,499999,17038,0.04973009946019892,0.6852201890207118,0.034076068152136305,35-60,M,briancooley,heather33@example.com,Cheryl Williams,F,37
4017,BYU,2026-03-16,2027-11-10,604,Monday,625563,GBP,47780,500001,221371,0.09555980888038224,4.633131017161992,0.442741114517771,45-60,B,williamelliott,tinajordan@example.org,Norma Chung,F,64
4018,BYU,2026-02-25,2027-02-10,350,Wednesday,74264,EUR,27042,500001,4627,0.05408389183221633,0.1711042082686192,0.009253981492037017,30-50,B,williamelliott,tinajordan@example.org,Norma Chung,F,64
4019,GRZ,2024-09-14,2024-10-09,25,Saturday,279811,GBP,55128,499998,255253,0.11025644102576411,4.630187926280656,0.5105080420321682,45-60,F,williamelliott,tinajordan@example.org,Norma Chung,F,64
4020,BYU,2026-01-11,2027-10-31,658,Sunday,514409,GBP,32070,499999,336245,0.06414012828025656,10.48472092298098,0.6724913449826899,40-65,F,williamelliott,tinajordan@example.org,Norma Chung,F,64
4021,BYU,2026-05-21,2027-05-14,358,Thursday,661658,EUR,67672,500001,241867,0.13534372931254138,3.5741074595105804,0.48373303253393496,35-60,B,williamelliott,tinajordan@example.org,Norma Chung,F,64
4022,GRZ,2026-01-07,2027-10-13,644,Wednesday,307358,EUR,40926,499995,96431,0.08185281852818528,2.3562283145188876,0.1928639286392864,30-50,F,williamelliott,tinajordan@example.org,Norma Chung,F,64
4023,AKX,2024-09-05,2024-09-08,3,Thursday,413426,GBP,76889,500001,193121,0.15377769244461512,2.5116856767548024,0.38624122751754497,35-40,M,williamelliott,tinajordan@example.org,Norma Chung,F,64
4024,KTR,2025-12-27,2026-02-09,44,Saturday,514081,GBP,14063,500000,8332,0.028126,0.5924767119391311,0.016664,25-50,B,smithgabrielle,vincentbrown@example.net,Corey Mercado,M,43
4025,BYU,2024-09-14,2025-08-07,327,Saturday,728657,GBP,87046,499996,558134,0.17409339274714197,6.411943110539255,1.1162769302154418,30-45,B,smithgabrielle,vincentbrown@example.net,Corey Mercado,M,43
4026,AKX,2025-02-01,2025-10-25,266,Saturday,235146,EUR,23393,500000,205986,0.046786,8.805454623177873,0.411972,30-45,F,smithgabrielle,vincentbrown@example.net,Corey Mercado,M,43
4027,AKX,2026-06-07,2026-06-23,16,Sunday,620221,USD,43316,500002,461378,0.08663165347338611,10.651445193462001,0.922752308990764,45-55,B,smithgabrielle,vincentbrown@example.net,Corey Mercado,M,43
4028,BYU,2026-06-21,2028-05-13,692,Sunday,567826,GBP,26945,499999,321534,0.05389010778021556,11.932974577843757,0.6430692861385723,20-40,M,wagnershane,qgreen@example.com,Jennifer Roberson,F,49
4029,BYU,2026-06-03,2027-06-13,375,Wednesday,274238,USD,47562,500001,200181,0.0951238097523805,4.208843194146588,0.40036119927760144,35-55,M,wagnershane,qgreen@example.com,Jennifer Roberson,F,49
4030,AKX,2025-10-10,2027-10-03,723,Friday,135197,USD,66940,500001,85288,0.1338797322405355,1.2740962055572154,0.1705756588486823,40-60,F,wagnershane,qgreen@example.com,Jennifer Roberson,F,49
4031,BYU,2025-12-20,2026-12-26,371,Saturday,143456,GBP,35315,499999,45059,0.07063014126028253,1.2759167492566899,0.09011818023636048,25-30,M,wagnershane,qgreen@example.com,Jennifer Roberson,F,49
4032,AKX,2026-01-27,2026-07-14,168,Tuesday,585335,GBP,59415,500000,546599,0.11883,9.199680215433814,1.093198,45-60,M,wagnershane,qgreen@example.com,Jennifer Roberson,F,49
4033,AKX,2025-01-14,2026-10-29,653,Tuesday,930452,GBP,22868,500001,522268,0.04573590852818294,22.838376771033758,1.044533910932178,25-30,B,wagnershane,qgreen@example.com,Jennifer Roberson,F,49
4034,KTR,2026-04-07,2027-12-16,618,Tuesday,866761,GBP,53632,500000,167629,0.107264,3.1255407219570404,0.335258,45-65,M,wagnershane,qgreen@example.com,Jennifer Roberson,F,49
4035,GRZ,2025-12-12,2027-08-20,616,Friday,231313,GBP,20377,500001,100308,0.04075391849216302,4.92260882367375,0.20061559876880247,35-50,M,justingray,davidsherman@example.org,Kimberly Blanchard,F,81
4036,BYU,2025-09-30,2027-01-12,469,Tuesday,575926,USD,25448,500001,9197,0.05089589820820358,0.3614036466519962,0.018393963212073577,30-50,F,justingray,davidsherman@example.org,Kimberly Blanchard,F,81
4037,KTR,2025-02-01,2026-04-04,427,Saturday,401130,GBP,24027,499998,158650,0.04805419221676887,6.60298830482374,0.31730126920507684,35-60,B,mpeters,reynoldsscott@example.com,Emily Trevino,F,70
4038,AKX,2025-06-27,2027-04-06,648,Friday,725245,EUR,55522,499999,564346,0.11104422208844418,10.164367277835813,1.1286942573885148,20-30,F,mpeters,reynoldsscott@example.com,Emily Trevino,F,70
4039,GRZ,2026-01-26,2026-12-14,322,Monday,339665,USD,27991,500000,72566,0.055982,2.592476153049194,0.145132,35-60,B,mpeters,reynoldsscott@example.com,Emily Trevino,F,70
4040,KTR,2025-10-22,2026-03-22,151,Wednesday,413471,GBP,20656,500000,248453,0.041312,12.028127420604182,0.496906,25-30,F,dawnbullock,fowlerjoseph@example.org,Susan Johnston,F,43
4041,BYU,2025-04-22,2025-10-15,176,Tuesday,783715,GBP,13449,500002,93564,0.026897892408430366,6.956948472005354,0.18712725149099405,30-50,F,dawnbullock,fowlerjoseph@example.org,Susan Johnston,F,43
4042,BYU,2024-09-15,2025-01-12,119,Sunday,289637,USD,10623,500000,141488,0.021246,13.319024757601431,0.282976,30-50,F,dawnbullock,fowlerjoseph@example.org,Susan Johnston,F,43
4043,GRZ,2025-01-30,2026-05-27,482,Thursday,337467,GBP,34092,499999,290871,0.06818413636827274,8.53194297782471,0.5817431634863269,20-30,M,dawnbullock,fowlerjoseph@example.org,Susan Johnston,F,43
4044,GRZ,2025-10-23,2027-04-25,549,Thursday,355788,USD,38718,500002,151670,0.07743569025723897,3.9172994472855005,0.3033387866448534,35-40,B,dawnbullock,fowlerjoseph@example.org,Susan Johnston,F,43
4045,BYU,2026-05-08,2026-12-05,211,Friday,452797,USD,19684,499999,341711,0.03936807873615747,17.359835399309084,0.6834233668467337,30-40,F,morgansusan,davisjustin@example.org,Kimberly Brown,F,65
4046,GRZ,2025-09-24,2027-08-20,695,Wednesday,489615,EUR,20985,500002,78268,0.04196983212067152,3.7297116988324994,0.15653537385850458,20-30,F,morgansusan,davisjustin@example.org,Kimberly Brown,F,65
4047,AKX,2025-08-25,2026-01-06,134,Monday,639309,GBP,35773,499994,242954,0.07154685856230275,6.791546697229754,0.48591383096597157,20-35,M,morgansusan,davisjustin@example.org,Kimberly Brown,F,65
4048,BYU,2025-11-01,2027-07-19,625,Saturday,894853,USD,50878,500002,774656,0.1017555929776281,15.225755729391878,1.549305802776789,35-60,M,burgesssydney,morganwalker@example.com,Donna Odonnell,F,46
4049,AKX,2024-10-11,2025-10-03,357,Friday,483058,GBP,58751,499999,339499,0.11750223500447,5.778608023693214,0.678999357998716,40-60,B,burgesssydney,morganwalker@example.com,Donna Odonnell,F,46
4050,BYU,2024-12-12,2026-10-24,681,Thursday,885694,GBP,41395,499996,405748,0.08279066232529861,9.801860128034788,0.8115024920199362,40-50,F,burgesssydney,morganwalker@example.com,Donna Odonnell,F,46
